M,4X100M Relay Men,Athens,2004,B,null,NGR,(null)
M,4X100M Relay Men,Atlanta,1996,G,null,CAN,(null)
M,4X100M Relay Men,Atlanta,1996,S,null,USA,(null)
M,4X100M Relay Men,Atlanta,1996,B,null,BRA,(null)
M,4X100M Relay Men,Moscow,1980,G,null,URS,(null)
M,4X100M Relay Men,Moscow,1980,S,null,POL,(null)
M,4X100M Relay Men,Moscow,1980,B,null,FRA,(null)
M,4X100M Relay Men,Munich,1972,G,null,USA,(null)
M,4X100M Relay Men,Munich,1972,S,null,URS,(null)
M,4X100M Relay Men,Munich,1972,B,null,FRG,(null)
M,4X100M Relay Men,Tokyo,1964,G,null,USA,(null)
M,4X100M Relay Men,Tokyo,1964,S,null,POL,(null)
M,4X100M Relay Men,Tokyo,1964,B,null,FRA,(null)
M,4X100M Relay Men,Melbourne / Stockholm,1956,G,null,USA,(null)
M,4X100M Relay Men,Melbourne / Stockholm,1956,S,null,URS,(null)
M,4X100M Relay Men,Melbourne / Stockholm,1956,B,null,EUA,(null)
M,4X100M Relay Men,London,1948,G,null,USA,(null)
M,4X100M Relay Men,London,1948,S,null,GBR,(null)
M,4X100M Relay Men,London,1948,B,null,ITA,(null)
M,4X100M Relay Men,Los Angeles,1932,G,null,USA,(null)
M,4X100M Relay Men,Los Angeles,1932,S,null,GER,(null)
M,4X100M Relay Men,Los Angeles,1932,B,null,ITA,(null)
M,4X100M Relay Men,Paris,1924,G,null,USA,(null)
M,4X100M Relay Men,Paris,1924,S,null,GBR,(null)
M,4X100M Relay Men,Paris,1924,B,null,NED,(null)
M,4X100M Relay Men,Stockholm,1912,G,null,GBR,(null)
M,4X100M Relay Men,Stockholm,1912,S,null,SWE,(null)
M,4X400M Relay Men,Rio,2016,G,null,USA,(null)
M,4X400M Relay Men,Rio,2016,S,null,JAM,(null)
M,4X400M Relay Men,Rio,2016,B,null,BAH,(null)
M,4X400M Relay Men,Beijing,2008,G,null,USA,(null)
M,4X400M Relay Men,Beijing,2008,S,null,BAH,(null)
M,4X400M Relay Men,Sydney,2000,G,null,NGR,(null)
M,4X400M Relay Men,Sydney,2000,S,null,JAM,(null)
M,4X400M Relay Men,Sydney,2000,B,null,BAH,(null)
M,4X400M Relay Men,Barcelona,1992,G,null,USA,(null)
M,4X400M Relay Men,Barcelona,1992,S,null,CUB,(null)
M,4X400M Relay Men,Barcelona,1992,B,null,GBR,(null)
M,4X400M Relay Men,Los Angeles,1984,G,null,USA,(null)
M,4X400M Relay Men,Los Angeles,1984,S,null,GBR,(null)
M,4X400M Relay Men,Los Angeles,1984,B,null,NGR,(null)
M,4X400M Relay Men,Montreal,1976,G,null,USA,(null)
M,4X400M Relay Men,Montreal,1976,S,null,POL,(null)
M,4X400M Relay Men,Montreal,1976,B,null,FRG,(null)
M,4X400M Relay Men,Mexico,1968,G,null,USA,(null)
M,4X400M Relay Men,Mexico,1968,S,null,KEN,(null)
M,4X400M Relay Men,Mexico,1968,B,null,FRG,(null)
M,4X400M Relay Men,Rome,1960,G,null,USA,(null)
M,4X400M Relay Men,Rome,1960,S,null,EUA,(null)
M,4X400M Relay Men,Rome,1960,B,null,BWI,(null)
M,4X400M Relay Men,Helsinki,1952,G,null,JAM,(null)
M,4X400M Relay Men,Helsinki,1952,S,null,USA,(null)
M,4X400M Relay Men,Helsinki,1952,B,null,GER,(null)
M,4X400M Relay Men,Berlin,1936,G,null,GBR,(null)
M,4X400M Relay Men,Berlin,1936,S,null,USA,(null)
M,4X400M Relay Men,Berlin,1936,B,null,GER,(null)
M,4X400M Relay Men,Amsterdam,1928,G,null,USA,(null)
M,4X400M Relay Men,Amsterdam,1928,S,null,GER,(null)
M,4X400M Relay Men,Amsterdam,1928,B,null,CAN,(null)
M,4X400M Relay Men,Antwerp,1920,G,null,GBR,(null)
M,4X400M Relay Men,Antwerp,1920,S,null,RSA,(null)
M,4X400M Relay Men,Antwerp,1920,B,null,FRA,(null)
M,4X400M Relay Men,London,1908,G,null,USA,(null)
M,4X400M Relay Men,London,1908,S,null,GER,(null)
M,4X400M Relay Men,London,1908,B,null,HUN,(null)
M,4X400M Relay Men,London,2012,G,null,BAH,(null)
M,4X400M Relay Men,London,2012,S,null,USA,(null)
M,4X400M Relay Men,London,2012,B,null,TTO,(null)
M,4X400M Relay Men,Athens,2004,G,null,USA,(null)
M,4X400M Relay Men,Athens,2004,S,null,AUS,(null)
M,4X400M Relay Men,Athens,2004,B,null,NGR,(null)
M,4X400M Relay Men,Atlanta,1996,G,null,USA,(null)
M,4X400M Relay Men,Atlanta,1996,S,null,GBR,(null)
M,4X400M Relay Men,Atlanta,1996,B,null,JAM,(null)
M,4X400M Relay Men,Moscow,1980,G,null,URS,(null)
M,4X400M Relay Men,Moscow,1980,S,null,GDR,(null)
M,4X400M Relay Men,Moscow,1980,B,null,ITA,(null)
M,4X400M Relay Men,Munich,1972,G,null,KEN,(null)
M,4X400M Relay Men,Munich,1972,S,null,GBR,(null)
M,4X400M Relay Men,Munich,1972,B,null,FRA,(null)
M,4X400M Relay Men,Tokyo,1964,G,null,USA,(null)
M,4X400M Relay Men,Tokyo,1964,S,null,GBR,(null)
M,4X400M Relay Men,Tokyo,1964,B,null,TTO,(null)
M,4X400M Relay Men,Melbourne / Stockholm,1956,G,null,USA,(null)
M,4X400M Relay Men,Melbourne / Stockholm,1956,S,null,AUS,(null)
M,4X400M Relay Men,Melbourne / Stockholm,1956,B,null,GBR,(null)
M,4X400M Relay Men,London,1948,G,null,USA,(null)
M,4X400M Relay Men,London,1948,S,null,FRA,(null)
M,4X400M Relay Men,London,1948,B,null,SWE,(null)
M,4X400M Relay Men,Los Angeles,1932,G,null,USA,(null)
M,4X400M Relay Men,Los Angeles,1932,S,null,GBR,(null)
M,4X400M Relay Men,Los Angeles,1932,B,null,CAN,(null)
M,4X400M Relay Men,Paris,1924,G,null,USA,(null)
M,4X400M Relay Men,Paris,1924,S,null,SWE,(null)
M,4X400M Relay Men,Paris,1924,B,null,GBR,(null)
M,4X400M Relay Men,Stockholm,1912,G,null,USA,(null)
M,4X400M Relay Men,Stockholm,1912,S,null,FRA,(null)
M,4X400M Relay Men,Stockholm,1912,B,null,GBR,(null)
M,5000M Men,Rio,2016,G,Mohamed FARAH,GBR,(null)
M,5000M Men,Rio,2016,S,Paul Kipkemoi CHELIMO,USA,(null)
M,5000M Men,Rio,2016,B,Hagos GEBRHIWET,ETH,(null)
M,5000M Men,Beijing,2008,G,Kenenisa BEKELE,ETH,(null)
M,5000M Men,Beijing,2008,S,Eliud Kipchoge ROTICH,KEN,(null)
M,5000M Men,Beijing,2008,B,Edwin Cheruiyot SOI,KEN,(null)
M,5000M Men,Sydney,2000,G,Millon WOLDE,ETH,(null)
M,5000M Men,Sydney,2000,S,Ali SAIDI-SIEF,ALG,(null)
M,5000M Men,Sydney,2000,B,Brahim LAHLAFI,MAR,(null)
M,5000M Men,Barcelona,1992,G,Dieter BAUMANN,GER,(null)
M,5000M Men,Barcelona,1992,S,Paul BITOK,KEN,(null)
M,5000M Men,Barcelona,1992,B,Fita BAYISSA,ETH,(null)
M,5000M Men,Los Angeles,1984,G,SaÃ¯d AOUITA,MAR,(null)
M,5000M Men,Los Angeles,1984,S,Markus RYFFEL,SUI,(null)
M,5000M Men,Los Angeles,1984,B,AntÃ³nio LEITÃO,POR,(null)
M,5000M Men,Montreal,1976,G,Lasse VIREN,FIN,(null)
M,5000M Men,Montreal,1976,S,Dick Theodorus QUAX,NZL,(null)
M,5000M Men,Montreal,1976,B,Klaus-Peter HILDENBRAND,FRG,(null)
M,5000M Men,Mexico,1968,G,Mohamed GAMMOUDI,TUN,(null)
M,5000M Men,Mexico,1968,S,Kip KEINO,KEN,(null)
M,5000M Men,Mexico,1968,B,Naftali TEMU,KEN,(null)
M,5000M Men,Rome,1960,G,Murray HALBERG,NZL,(null)
M,5000M Men,Rome,1960,S,Hans GRODOTZKI,EUA,(null)
M,5000M Men,Rome,1960,B,Kazimierz ZIMNY,POL,(null)
M,5000M Men,Helsinki,1952,G,Emil ZÃTOPEK,TCH,(null)
M,5000M Men,Helsinki,1952,S,Alain MIMOUN,FRA,(null)
M,5000M Men,Helsinki,1952,B,Herbert SCHADE,GER,(null)
M,5000M Men,Berlin,1936,G,Gunnar HÃCKERT,FIN,(null)
M,5000M Men,Berlin,1936,S,Lauri LEHTINEN,FIN,(null)
M,5000M Men,Berlin,1936,B,Henry JONSSON-KÃLARNE,SWE,(null)
M,5000M Men,Amsterdam,1928,G,Ville RITOLA,FIN,(null)
M,5000M Men,Amsterdam,1928,S,Paavo NURMI,FIN,(null)
M,5000M Men,Amsterdam,1928,B,Edvin WIDE,SWE,(null)
M,5000M Men,Antwerp,1920,G,Joseph GUILLEMOT,FRA,(null)
M,5000M Men,Antwerp,1920,S,Paavo NURMI,FIN,(null)
M,5000M Men,Antwerp,1920,B,Eric BACKMAN,SWE,(null)
M,5000M Men,London,2012,G,Mohamed FARAH,GBR,(null)
M,5000M Men,London,2012,S,Dejen GEBREMESKEL,ETH,(null)
M,5000M Men,London,2012,B,Thomas Pkemei LONGOSIWA,KEN,(null)
M,5000M Men,Athens,2004,G,Hicham EL GUERROUJ,MAR,(null)
M,5000M Men,Athens,2004,S,Kenenisa BEKELE,ETH,(null)
M,5000M Men,Athens,2004,B,Eliud Kipchoge ROTICH,KEN,(null)
M,5000M Men,Atlanta,1996,G,Venuste NIYONGABO,BDI,(null)
M,5000M Men,Atlanta,1996,S,Paul BITOK,KEN,(null)
M,5000M Men,Atlanta,1996,B,Khalid BOULAMI,MAR,(null)
M,5000M Men,Moscow,1980,G,Miruts YIFTER,ETH,(null)
M,5000M Men,Moscow,1980,S,Suleiman NYAMBUI,TAN,(null)
M,5000M Men,Moscow,1980,B,Kaarlo MAANINKA,FIN,(null)
M,5000M Men,Munich,1972,G,Lasse VIREN,FIN,(null)
M,5000M Men,Munich,1972,S,Mohamed GAMMOUDI,TUN,(null)
M,5000M Men,Munich,1972,B,Ian STEWART,GBR,(null)
M,5000M Men,Tokyo,1964,G,Robert Keyser SCHUL,USA,(null)
M,5000M Men,Tokyo,1964,S,Harald NORPOTH,EUA,(null)
M,5000M Men,Tokyo,1964,B,Bill DELLINGER,USA,(null)
M,5000M Men,Melbourne / Stockholm,1956,G,Vladimir KUTS,URS,(null)
M,5000M Men,Melbourne / Stockholm,1956,S,Gordon PIRIE,GBR,(null)
M,5000M Men,Melbourne / Stockholm,1956,B,Derek IBBOTSON,GBR,(null)
M,5000M Men,London,1948,G,Gaston REIFF,BEL,(null)
M,5000M Men,London,1948,S,Emil ZÃTOPEK,TCH,(null)
M,5000M Men,London,1948,B,Willem SLIJKHUIS,NED,(null)
M,5000M Men,Los Angeles,1932,G,Lauri LEHTINEN,FIN,(null)
M,5000M Men,Los Angeles,1932,S,Ralph HILL,USA,(null)
M,5000M Men,Los Angeles,1932,B,Lauri VIRTANEN,FIN,(null)
M,5000M Men,Paris,1924,G,Paavo NURMI,FIN,(null)
M,5000M Men,Paris,1924,S,Ville RITOLA,FIN,(null)
M,5000M Men,Paris,1924,B,Edvin WIDE,SWE,(null)
M,5000M Men,Stockholm,1912,G,Hannes KOLEHMAINEN,FIN,(null)
M,5000M Men,Stockholm,1912,S,Jean BOUIN,FRA,(null)
M,5000M Men,Stockholm,1912,B,George HUTSON,GBR,(null)
M,50Km Race Walk Men,Rio,2016,G,Matej TOTH,SVK,(null)
M,50Km Race Walk Men,Rio,2016,S,Jared TALLENT,AUS,(null)
M,50Km Race Walk Men,Rio,2016,B,Hirooki ARAI,JPN,(null)
M,50Km Race Walk Men,Beijing,2008,G,Alex SCHWAZER,ITA,(null)
M,50Km Race Walk Men,Beijing,2008,S,Jared TALLENT,AUS,(null)
M,50Km Race Walk Men,Beijing,2008,B,Denis NIZHEGORODOV,RUS,(null)
M,50Km Race Walk Men,Sydney,2000,G,Robert KORZENIOWSKI,POL,(null)
M,50Km Race Walk Men,Sydney,2000,S,Aigars FADEJEVS,LAT,(null)
M,50Km Race Walk Men,Sydney,2000,B,Joel SANCHEZ GUERRERO,MEX,(null)
M,50Km Race Walk Men,Barcelona,1992,G,Andrey PERLOV,EUN,(null)
M,50Km Race Walk Men,Barcelona,1992,S,Carlos MERCENARIO,MEX,(null)
M,50Km Race Walk Men,Barcelona,1992,B,Ronald WEIGEL,GER,(null)
M,50Km Race Walk Men,Los Angeles,1984,G,RaÃºl GONZÃLEZ,MEX,(null)
M,50Km Race Walk Men,Los Angeles,1984,S,Bo GUSTAFSSON,SWE,(null)
M,50Km Race Walk Men,Los Angeles,1984,B,Sandro BELLUCCI,ITA,(null)
M,50Km Race Walk Men,Munich,1972,G,Bernd KANNENBERG,FRG,(null)
M,50Km Race Walk Men,Munich,1972,S,Veniamin SOLDATENKO,URS,(null)
M,50Km Race Walk Men,Munich,1972,B,Larry YOUNG,USA,(null)
M,50Km Race Walk Men,Tokyo,1964,G,Abdon PAMICH,ITA,(null)
M,50Km Race Walk Men,Tokyo,1964,S,Paul Vincent NIHILL,GBR,(null)
M,50Km Race Walk Men,Tokyo,1964,B,Ingvar PETTERSSON,SWE,(null)
M,50Km Race Walk Men,Melbourne / Stockholm,1956,G,Norman READ,NZL,(null)
M,50Km Race Walk Men,Melbourne / Stockholm,1956,S,Yevgeni MASKINSKOV,URS,(null)
M,50Km Race Walk Men,Melbourne / Stockholm,1956,B,John LJUNGGREN,SWE,(null)
M,50Km Race Walk Men,London,1948,G,John LJUNGGREN,SWE,(null)
M,50Km Race Walk Men,London,1948,S,Gaston GODEL,SUI,(null)
M,50Km Race Walk Men,London,1948,B,Terence Lloyd JOHNSON,GBR,(null)
M,50Km Race Walk Men,Los Angeles,1932,G,Thomas William GREEN,GBR,(null)
M,50Km Race Walk Men,Los Angeles,1932,S,Janis DALINS,LAT,(null)
M,50Km Race Walk Men,Los Angeles,1932,B,Ugo FRIGERIO,ITA,(null)
M,50Km Race Walk Men,London,2012,G,Jared TALLENT,AUS,(null)
M,50Km Race Walk Men,London,2012,S,Tianfeng SI,CHN,(null)
M,50Km Race Walk Men,London,2012,B,Robert HEFFERNAN,IRL,(null)
M,50Km Race Walk Men,Athens,2004,G,Robert KORZENIOWSKI,POL,(null)
M,50Km Race Walk Men,Athens,2004,S,Denis NIZHEGORODOV,RUS,(null)
M,50Km Race Walk Men,Athens,2004,B,Aleksey VOYEVODIN,RUS,(null)
M,50Km Race Walk Men,Atlanta,1996,G,Robert KORZENIOWSKI,POL,(null)
M,50Km Race Walk Men,Atlanta,1996,S,Mikhail SHCHENNIKOV,RUS,(null)
M,50Km Race Walk Men,Atlanta,1996,B,Valentin MASSANA,ESP,(null)
M,50Km Race Walk Men,Seoul,1988,G,Vyacheslav IVANENKO,URS,(null)
M,50Km Race Walk Men,Seoul,1988,S,Ronald WEIGEL,GDR,(null)
M,50Km Race Walk Men,Seoul,1988,B,Hartwig GAUDER,GDR,(null)
M,50Km Race Walk Men,Moscow,1980,G,Hartwig GAUDER,GDR,(null)
M,50Km Race Walk Men,Moscow,1980,S,Jorge LLOPART,ESP,(null)
M,50Km Race Walk Men,Moscow,1980,B,Yevgeny Mikhaylovich IVCHENKO,URS,(null)
M,50Km Race Walk Men,Mexico,1968,G,Christoph HÃHNE,GDR,(null)
M,50Km Race Walk Men,Mexico,1968,S,Antal KISS,HUN,(null)
M,50Km Race Walk Men,Mexico,1968,B,Larry YOUNG,USA,(null)
M,50Km Race Walk Men,Rome,1960,G,Donald James THOMPSON,GBR,(null)
M,50Km Race Walk Men,Rome,1960,S,John LJUNGGREN,SWE,(null)
M,50Km Race Walk Men,Rome,1960,B,Abdon PAMICH,ITA,(null)
M,50Km Race Walk Men,Helsinki,1952,G,Giuseppe DORDONI,ITA,(null)
M,50Km Race Walk Men,Helsinki,1952,S,Josef DOLEZAL,TCH,(null)
M,50Km Race Walk Men,Helsinki,1952,B,Antal RÃKA,HUN,(null)
M,50Km Race Walk Men,Berlin,1936,G,Harold WHITLOCK,GBR,(null)
M,50Km Race Walk Men,Berlin,1936,S,Arthur SCHWAB,SUI,(null)
M,50Km Race Walk Men,Berlin,1936,B,Adalberts BUBENKO,LAT,(null)
M,800M Men,Rio,2016,G,David Lekuta RUDISHA,KEN,(null)
M,800M Men,Rio,2016,S,Taoufik MAKHLOUFI,ALG,(null)
M,800M Men,Rio,2016,B,Clayton MURPHY,USA,(null)
M,800M Men,Beijing,2008,G,Wilfred BUNGEI,KEN,(null)
M,800M Men,Beijing,2008,S,Ismail Ahmed ISMAIL,SUD,(null)
M,800M Men,Beijing,2008,B,Alfred Kirwa YEGO,KEN,(null)
M,800M Men,Sydney,2000,G,Nils SCHUMANN,GER,(null)
M,800M Men,Sydney,2000,S,Wilson KIPKETER,DEN,(null)
M,800M Men,Sydney,2000,B,Djabir SAID GUERNI,ALG,(null)
M,800M Men,Barcelona,1992,G,William TANUI,KEN,(null)
M,800M Men,Barcelona,1992,S,Nixon KIPROTICH,KEN,(null)
M,800M Men,Barcelona,1992,B,Johnny GRAY,USA,(null)
M,800M Men,Los Angeles,1984,G,Joaquim CRUZ,BRA,(null)
M,800M Men,Los Angeles,1984,S,Sebastian COE,GBR,(null)
M,800M Men,Los Angeles,1984,B,Earl JONES,USA,(null)
M,800M Men,Montreal,1976,G,Alberto JUANTORENA,CUB,(null)
M,800M Men,Montreal,1976,S,Ivo VAN DAMME,BEL,(null)
M,800M Men,Montreal,1976,B,Richard Charles WOHLHUTER,USA,(null)
M,800M Men,Mexico,1968,G,Ralph DOUBELL,AUS,(null)
M,800M Men,Mexico,1968,S,Wilson KIPRUGUT,KEN,(null)
M,800M Men,Mexico,1968,B,Thomas Francis FARRELL,USA,(null)
M,800M Men,Rome,1960,G,Peter SNELL,NZL,(null)
M,800M Men,Rome,1960,S,Roger MOENS,BEL,(null)
M,800M Men,Rome,1960,B,George KERR,BWI,(null)
M,800M Men,Helsinki,1952,G,Mal WHITFIELD,USA,(null)
M,800M Men,Helsinki,1952,S,Arthur WINT,JAM,(null)
M,800M Men,Helsinki,1952,B,Heinz ULZHEIMER,GER,(null)
M,800M Men,Berlin,1936,G,John WOODRUFF,USA,(null)
M,800M Men,Berlin,1936,S,Mario LANZI,ITA,(null)
M,800M Men,Berlin,1936,B,Philip EDWARDS,CAN,(null)
M,800M Men,Amsterdam,1928,G,Douglas LOWE,GBR,(null)
M,800M Men,Amsterdam,1928,S,Erik BYLÃHN,SWE,(null)
M,800M Men,Amsterdam,1928,B,Hermann ENGELHARD,GER,(null)
M,800M Men,Antwerp,1920,G,Albert HILL,GBR,(null)
M,800M Men,Antwerp,1920,S,Earl EBY,USA,(null)
M,800M Men,Antwerp,1920,B,Bevil RUDD,RSA,(null)
M,800M Men,London,1908,G,Melvin SHEPPARD,USA,(null)
M,800M Men,London,1908,S,Emilio LUNGHI,ITA,(null)
M,800M Men,London,1908,B,Hanns BRAUN,GER,(null)
M,800M Men,Paris,1900,G,Alfred TYSOE,GBR,(null)
M,800M Men,Paris,1900,S,John CREGAN,USA,(null)
M,800M Men,Paris,1900,B,David HALL,USA,(null)
M,800M Men,London,2012,G,David Lekuta RUDISHA,KEN,(null)
M,800M Men,London,2012,S,Nijel AMOS,BOT,(null)
M,800M Men,London,2012,B,Timothy KITUM,KEN,(null)
M,800M Men,Athens,2004,G,Yuriy BORZAKOVSKIY,RUS,(null)
M,800M Men,Athens,2004,S,Mbulaeni MULAUDZI,RSA,(null)
M,800M Men,Athens,2004,B,Wilson KIPKETER,DEN,(null)
M,800M Men,Atlanta,1996,G,VebjÃ¸rn RODAL,NOR,(null)
M,800M Men,Atlanta,1996,S,Hezekiel SEPENG,RSA,(null)
M,800M Men,Atlanta,1996,B,Fred ONYANCHA,KEN,(null)
M,800M Men,Moscow,1980,G,Steve OVETT,GBR,(null)
M,800M Men,Moscow,1980,S,Sebastian COE,GBR,(null)
M,800M Men,Moscow,1980,B,Nikolai KIROV,URS,(null)
M,800M Men,Munich,1972,G,David James WOTTLE,USA,(null)
M,800M Men,Munich,1972,S,Yevgeni ARZHANOV,URS,(null)
M,800M Men,Munich,1972,B,Mike BOIT,KEN,(null)
M,800M Men,Tokyo,1964,G,Peter SNELL,NZL,(null)
M,800M Men,Tokyo,1964,S,William CROTHERS,CAN,(null)
M,800M Men,Tokyo,1964,B,Wilson KIPRUGUT,KEN,(null)
M,800M Men,Melbourne / Stockholm,1956,G,Thomas COURTNEY,USA,(null)
M,800M Men,Melbourne / Stockholm,1956,S,Derek JOHNSON,GBR,(null)
M,800M Men,Melbourne / Stockholm,1956,B,Audun BOYSEN,NOR,(null)
M,800M Men,London,1948,G,Mal WHITFIELD,USA,(null)
M,800M Men,London,1948,S,Arthur WINT,JAM,(null)
M,800M Men,London,1948,B,Marcel HANSENNE,FRA,(null)
M,800M Men,Los Angeles,1932,G,Thomas HAMPSON,GBR,(null)
M,800M Men,Los Angeles,1932,S,Alex WILSON,CAN,(null)
M,800M Men,Los Angeles,1932,B,Philip EDWARDS,CAN,(null)
M,800M Men,Paris,1924,G,Douglas LOWE,GBR,(null)
M,800M Men,Paris,1924,S,Paul MARTIN,SUI,(null)
M,800M Men,Paris,1924,B,Schuyler ENCK,USA,(null)
M,800M Men,Stockholm,1912,G,James Edwin MEREDITH,USA,(null)
M,800M Men,Stockholm,1912,S,Melvin SHEPPARD,USA,(null)
M,800M Men,Stockholm,1912,B,Ira DAVENPORT,USA,(null)
M,800M Men,St Louis,1904,G,James LIGHTBODY,USA,(null)
M,800M Men,St Louis,1904,S,Howard VALENTINE,USA,(null)
M,800M Men,St Louis,1904,B,Emil BREITKREUTZ,USA,(null)
M,800M Men,Athens,1896,G,Edwin FLACK,AUS,(null)
M,800M Men,Athens,1896,S,NÃ¡ndor DÃNI,HUN,(null)
M,800M Men,Athens,1896,B,Dimitrios GOLEMIS,GRE,(null)
M,Decathlon Men,Rio,2016,G,Ashton EATON,USA,(null)
M,Decathlon Men,Rio,2016,S,Kevin MAYER,FRA,(null)
M,Decathlon Men,Rio,2016,B,Damian WARNER,CAN,(null)
M,Decathlon Men,Beijing,2008,G,Bryan CLAY,USA,(null)
M,Decathlon Men,Beijing,2008,S,Andrei KRAUCHANKA,BLR,(null)
M,Decathlon Men,Beijing,2008,B,Leonel SUAREZ,CUB,(null)
M,Decathlon Men,Sydney,2000,G,Erki NOOL,EST,(null)
M,Decathlon Men,Sydney,2000,S,Roman SEBRLE,CZE,(null)
M,Decathlon Men,Sydney,2000,B,Chris HUFFINS,USA,(null)
M,Decathlon Men,Barcelona,1992,G,Robert ZMELÃK,TCH,(null)
M,Decathlon Men,Barcelona,1992,S,Antonio PENALVER ASENSIO,ESP,(null)
M,Decathlon Men,Barcelona,1992,B,Dave JOHNSON,USA,(null)
M,Decathlon Men,Los Angeles,1984,G,Daley THOMPSON,GBR,(null)
M,Decathlon Men,Los Angeles,1984,S,JÃ¼rgen HINGSEN,FRG,(null)
M,Decathlon Men,Los Angeles,1984,B,Siegfried WENTZ,FRG,(null)
M,Decathlon Men,Montreal,1976,G,Bruce JENNER,USA,(null)
M,Decathlon Men,Montreal,1976,S,Guido KRATSCHMER,FRG,(null)
M,Decathlon Men,Montreal,1976,B,Nikolay AVILOV,URS,(null)
M,Decathlon Men,Mexico,1968,G,Bill TOOMEY,USA,(null)
M,Decathlon Men,Mexico,1968,S,Hans-Joachim WALDE,FRG,(null)
M,Decathlon Men,Mexico,1968,B,Kurt BENDLIN,FRG,(null)
M,Decathlon Men,Rome,1960,G,Rafer JOHNSON,USA,(null)
M,Decathlon Men,Rome,1960,S,Chuan-Kwang YANG,TPE,(null)
M,Decathlon Men,Rome,1960,B,Vasily KUZNETSOV,URS,(null)
M,Decathlon Men,Helsinki,1952,G,Bob MATHIAS,USA,(null)
M,Decathlon Men,Helsinki,1952,S,Milton Gray CAMPBELL,USA,(null)
M,Decathlon Men,Helsinki,1952,B,Floyd SIMMONS,USA,(null)
M,Decathlon Men,Berlin,1936,G,Glenn MORRIS,USA,(null)
M,Decathlon Men,Berlin,1936,S,Robert Hyatt CLARK,USA,(null)
M,Decathlon Men,Berlin,1936,B,Jack PARKER,USA,(null)
M,Decathlon Men,Amsterdam,1928,G,Paavo YRJÃLÃ,FIN,(null)
M,Decathlon Men,Amsterdam,1928,S,Aki JÃRVINEN,FIN,(null)
M,Decathlon Men,Amsterdam,1928,B,John Kenneth DOHERTY,USA,(null)
M,Decathlon Men,Antwerp,1920,G,Helge LÃVLAND,NOR,(null)
M,Decathlon Men,Antwerp,1920,S,Brutus HAMILTON,USA,(null)
M,Decathlon Men,Antwerp,1920,B,Bertil OHLSON,SWE,(null)
M,Decathlon Men,St Louis,1904,G,Thomas Francis KIELY,GBR,(null)
M,Decathlon Men,St Louis,1904,S,Adam GUNN,USA,(null)
M,Decathlon Men,St Louis,1904,B,Truxtun HARE,USA,(null)
M,Decathlon Men,London,2012,G,Ashton EATON,USA,(null)
M,Decathlon Men,London,2012,S,Trey HARDEE,USA,(null)
M,Decathlon Men,London,2012,B,Leonel SUAREZ,CUB,(null)
M,Decathlon Men,Athens,2004,G,Roman SEBRLE,CZE,(null)
M,Decathlon Men,Athens,2004,S,Bryan CLAY,USA,(null)
M,Decathlon Men,Athens,2004,B,Dmitriy KARPOV,KAZ,(null)
M,Decathlon Men,Atlanta,1996,G,Dan O'BRIEN,USA,(null)
M,Decathlon Men,Atlanta,1996,S,Frank BUSEMANN,GER,(null)
M,Decathlon Men,Atlanta,1996,B,TomÃ¡? DVORÃK,CZE,(null)
M,Decathlon Men,Seoul,1988,G,Christian SCHENK,GDR,(null)
M,Decathlon Men,Seoul,1988,S,Torsten VOSS,GDR,(null)
M,Decathlon Men,Seoul,1988,B,Dave STEEN,CAN,(null)
M,Decathlon Men,Moscow,1980,G,Daley THOMPSON,GBR,(null)
M,Decathlon Men,Moscow,1980,S,Yuri KUTSENKO,URS,(null)
M,Decathlon Men,Moscow,1980,B,Sergei ZHELANOV,URS,(null)
M,Decathlon Men,Munich,1972,G,Nikolay AVILOV,URS,(null)
M,Decathlon Men,Munich,1972,S,Leonid LITVINENKO,URS,(null)
M,Decathlon Men,Munich,1972,B,Ryszard KATUS,POL,(null)
M,Decathlon Men,Tokyo,1964,G,Willi HOLDORF,EUA,(null)
M,Decathlon Men,Tokyo,1964,S,Rein AUN,URS,(null)
M,Decathlon Men,Tokyo,1964,B,Hans-Joachim WALDE,EUA,(null)
M,Decathlon Men,Melbourne / Stockholm,1956,G,Milton Gray CAMPBELL,USA,(null)
M,Decathlon Men,Melbourne / Stockholm,1956,S,Rafer JOHNSON,USA,(null)
M,Decathlon Men,Melbourne / Stockholm,1956,B,Vasily KUZNETSOV,URS,(null)
M,Decathlon Men,London,1948,G,Bob MATHIAS,USA,(null)
M,Decathlon Men,London,1948,S,Ignace HEINRICH,FRA,(null)
M,Decathlon Men,London,1948,B,Floyd SIMMONS,USA,(null)
M,Decathlon Men,Los Angeles,1932,G,Jim BAUSCH,USA,(null)
M,Decathlon Men,Los Angeles,1932,S,Aki JÃRVINEN,FIN,(null)
M,Decathlon Men,Los Angeles,1932,B,Wolrad EBERLE,GER,(null)
M,Decathlon Men,Paris,1924,G,Harold OSBORN,USA,(null)
M,Decathlon Men,Paris,1924,S,Emerson NORTON,USA,(null)
M,Decathlon Men,Paris,1924,B,Alexander KLUMBERG-KOLMPERE,EST,(null)
M,Decathlon Men,Stockholm,1912,G,Hugo WIESLANDER,SWE,(null)
M,Decathlon Men,Stockholm,1912,G,Jim THORPE,USA,(null)
M,Decathlon Men,Stockholm,1912,S,Charles LOMBERG,SWE,(null)
M,Decathlon Men,Stockholm,1912,B,GÃ¶sta HOLMER,SWE,(null)
